Date,OpenPrice,HighPrice,LowPrice,ClosePrice,VolumeTraded,AdjustedPrice
03-01-2007,200.600006,203.320007,197.820007,200.720001,6494900.0,175.871643
04-01-2007,200.220001,200.669998,198.070007,198.850006,6460200.0,174.23318500000002
05-01-2007,198.429993,200.0,197.899994,199.050003,5892900.0,174.408432
08-01-2007,199.050003,203.949997,198.100006,203.729996,7851000.0,178.509064
09-01-2007,203.53999299999998,204.899994,202.0,204.080002,7147100.0,178.815659
10-01-2007,203.399994,208.440002,201.5,208.110001,8025700.0,182.346817
11-01-2007,208.33999599999999,213.169998,207.600006,211.88000499999998,9039400.0,185.650101
12-01-2007,210.899994,214.22000099999997,210.399994,213.99000499999997,6618900.0,187.498932
16-01-2007,210.850006,215.13000499999998,210.850006,213.58999599999999,5846600.0,187.148438
17-01-2007,212.19999700000002,214.08999599999999,210.850006,213.229996,5306300.0,186.832977
18-01-2007,213.75,214.809998,209.100006,209.679993,6423200.0,183.72245800000002
19-01-2007,209.080002,211.440002,208.83999599999999,210.289993,5333700.0,184.564987
22-01-2007,211.08999599999999,213.25,209.600006,212.97000099999997,4980700.0,186.917145
23-01-2007,212.82000699999998,213.419998,210.649994,212.63999900000002,6293400.0,186.627502
24-01-2007,213.50999500000003,220.169998,213.02999900000003,220.100006,6386800.0,193.174973
25-01-2007,219.830002,220.50999500000003,212.50999500000003,213.07000699999998,7853800.0,187.004913
26-01-2007,214.559998,214.899994,210.600006,213.5,7458200.0,187.382324
29-01-2007,213.899994,215.080002,210.13000499999998,211.039993,5890700.0,185.223206
30-01-2007,211.080002,212.309998,208.369995,208.779999,6001000.0,183.23976100000002
31-01-2007,208.300003,212.75,207.28999299999998,212.16000400000001,7235100.0,186.206299
01-02-2007,213.440002,213.899994,209.729996,212.0,5734500.0,186.065811
02-02-2007,211.0,213.899994,211.0,213.42999300000002,3527000.0,187.320831
05-02-2007,213.30000299999998,213.72000099999997,211.5,212.55000299999998,2995700.0,186.54853799999998
06-02-2007,213.289993,215.86000099999998,212.69999700000002,214.649994,3803100.0,188.391647
07-02-2007,215.02999900000003,215.850006,213.100006,213.55000299999998,3621700.0,187.42619299999998
08-02-2007,212.08999599999999,215.210007,209.809998,213.899994,5410500.0,187.73336799999998
09-02-2007,215.770004,219.25999500000003,210.580002,213.27999900000003,9109300.0,187.189224
12-02-2007,213.75,214.0,209.86999500000002,211.13000499999998,5384400.0,185.30226100000002
13-02-2007,211.979996,213.30000299999998,210.47000099999997,212.52999900000003,4022000.0,186.531036
14-02-2007,213.69999700000002,219.100006,212.789993,217.399994,7696400.0,190.805222
15-02-2007,217.940002,218.83999599999999,216.41000400000001,216.82000699999998,3627200.0,190.296173
16-02-2007,215.960007,217.5,215.020004,216.919998,3118500.0,190.383957
20-02-2007,218.330002,221.899994,215.97000099999997,220.940002,6225500.0,193.91217
21-02-2007,219.25,221.5,218.16000400000001,220.149994,5225500.0,193.21881100000002
22-02-2007,221.0,222.75,218.0,218.97000099999997,4273400.0,192.18318200000002
23-02-2007,219.16000400000001,219.80000299999998,215.55000299999998,216.5,5507400.0,190.015305
26-02-2007,217.99000499999997,218.36999500000002,212.66000400000001,214.0,5552700.0,187.821198
27-02-2007,209.75,210.399994,194.649994,196.0,18817600.0,172.02311699999998
28-02-2007,200.399994,203.850006,197.78999299999998,201.75,15940000.0,177.069672
01-03-2007,197.119995,202.699997,194.080002,199.66000400000001,14141300.0,175.23538200000002
02-03-2007,198.199997,200.919998,195.58999599999999,195.669998,9842200.0,171.73349
05-03-2007,193.550003,197.490005,189.850006,190.0,13391800.0,166.75705
06-03-2007,193.899994,198.199997,193.699997,197.369995,10796300.0,173.22554
07-03-2007,197.479996,199.0,195.5,195.58999599999999,8459500.0,171.66333
08-03-2007,198.029999,202.020004,198.0,199.940002,10789400.0,175.481171
09-03-2007,202.949997,202.990005,198.860001,201.699997,7676900.0,177.025833
12-03-2007,200.0,202.889999,198.860001,202.600006,9623200.0,177.81573500000002
13-03-2007,204.96000700000002,208.559998,198.520004,199.029999,31973100.0,174.682434
14-03-2007,200.0,202.16000400000001,197.53999299999998,200.149994,20394300.0,175.66546599999998
15-03-2007,200.0,202.369995,199.5,200.889999,9741600.0,176.314896
16-03-2007,200.78999299999998,201.050003,198.270004,199.0,10875200.0,174.656143
19-03-2007,201.320007,202.5,200.440002,202.440002,8186200.0,177.675308
20-03-2007,202.490005,204.429993,202.0,204.0,6641900.0,179.04451
21-03-2007,205.33999599999999,211.50999500000003,204.16000400000001,210.94999700000002,10934100.0,185.144272
